Timestamp,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,Log_Returns,ATR,SMA_50,SMA_200,Dist_SMA_200,Vol_Ratio,Rolling_Vol,Ret_Lag_1,RSI_Lag_1,Ret_Lag_2,RSI_Lag_2,Ret_Lag_3,RSI_Lag_3,ROC_3,ROC_5,ROC_10,Signal_Proba
2025-01-05,3657.06,3677.99,3593.15,3636.0,863482.97,67.60965883916703,-21.304112102665385,-39.80901606412888,3859.309442752838,3104.757557247162,754.5518855056762,-0.0057753696083143215,147.54357142857148,3546.8088000000002,2985.795,0.22481952042923237,0.6012909788365279,0.03156923804207668,0.013040420167029693,56.95382996803302,0.04346676637592652,52.18715237592278,0.028095320712673365,36.69569544662851,0.08828439556122958,0.08798329227803348,0.04569590392451217,0.6152836
2025-01-06,3635.99,3746.33,3610.42,3687.14,1890094.91,70.43062863472721,-7.5223071715145124,-33.35167428560601,3768.6936272415746,3160.3513727584254,608.3422544831492,0.013966913466224412,140.49857142857147,3556.8583999999996,2986.175,0.21761115808685016,0.4474515249316451,0.03147309112150101,-0.0057753696083143215,67.60965883916703,0.013040420167029693,56.95382996803302,0.04346676637592652,52.18715237592278,0.052040715943219906,0.08942840963227283,0.09030391172016738,0.4759435
2025-01-07,3687.15,3701.75,3356.26,3380.78,3000564.14,67.04263391421772,7.44067170242397,-25.193205088000013,3707.1557110829344,3201.3582889170657,505.79742216586874,-0.08674463767888316,132.31214285714287,3569.0656,2987.0465499999996,0.23437647799630051,0.9873275011688717,0.031393074731182115,0.013966913466224412,70.43062863472721,-0.0057753696083143215,67.60965883916703,0.013040420167029693,56.95382996803302,0.021458965891713477,0.09723573751856174,0.10619288487270406,0.61016256
2025-01-08,3380.78,3415.91,3208.6,3327.31,2751472.32,44.42271218587009,-5.35996503967408,-21.226557078334828,3682.982217521889,3200.83578247811,482.1464350437791,-0.015942282370575173,143.8642857142857,3572.5186,2986.3583500000004,0.13207445449404948,1.5644051785834807,0.03339370927491116,-0.08674463767888316,67.04263391421772,0.013966913466224412,70.43062863472721,-0.0057753696083143215,67.60965883916703,-0.075547024112265,-0.02180467226443361,-0.0068213866039952276,0.5041131
2025-01-09,3327.32,3357.9,3156.74,3219.78,2221282.972,42.00086609429131,-19.593284822917212,-20.899902627251308,3683.721978664363,3191.1060213356363,492.61595732872684,-0.03285113549116906,150.9935714285714,3576.9026,2985.5176999999994,0.11448342778205622,1.487121959481851,0.030848110613707038,-0.015942282370575173,44.42271218587009,-0.08674463767888316,67.04263391421772,0.013966913466224412,70.43062863472721,-0.08489823982398237,-0.07822577070543646,-0.00874381081193798,0.58789766
2025-01-10,3219.79,3323.58,3194.28,3267.16,2090103.813,44.28859306908089,-39.09935263231955,-24.53979262826496,3688.8264492446738,3160.7595507553265,528.0668984893473,0.014608071773316649,150.20285714285714,3579.8862,2984.5121499999996,0.07882958358872845,1.2977362548088747,0.03133484132579978,-0.03285113549116906,42.00086609429131,-0.015942282370575173,44.42271218587009,-0.08674463767888316,67.04263391421772,-0.1267540695498407,-0.11957145904086885,-0.04210845739173896,0.6150165
2025-01-11,3267.16,3320.85,3216.62,3283.46,859531.738,46.865385345842675,-50.15670658404724,-29.663175419421417,3692.017751548169,3150.3742484518307,541.6435030963385,0.004976638437806719,149.69571428571427,3578.095,2984.0879499999996,0.09486049162860641,1.2269278740489882,0.030437404467514716,0.014608071773316649,44.28859306908089,-0.03285113549116906,42.00086609429131,-0.015942282370575173,44.42271218587009,-0.03360762900869041,-0.10144114411441152,-0.02108445467156861,0.4785797
2025-01-12,3283.47,3301.45,3223.6,3267.34,905996.129,43.96430860439032,-56.948004334442885,-35.120141202425714,3691.9265076431557,3150.6234923568445,541.3030152863112,-0.004921546234869903,149.46642857142857,3577.2041999999997,2983.53275,0.1005275541218712,0.5194500131467867,0.030220229660693865,0.004976638437806719,46.865385345842675,0.014608071773316649,44.28859306908089,-0.03285113549116906,42.00086609429131,-0.013178814117109638,-0.10948323090525447,-0.02289317608968,0.5926214
2025-01-13,3267.34,3338.98,2907.25,3137.79,4139845.061,45.38321582897431,-62.90576747980231,-40.677266457901034,3692.800846624893,3134.2721533751064,558.5286932497866,-0.04045746775171117,148.7135714285714,3574.6592,2983.01065,0.09531623697018982,0.578115840455964,0.028579031019623682,-0.004921546234869903,43.96430860439032,0.004976638437806719,46.865385345842675,0.014608071773316649,44.28859306908089,0.01477119554752182,-0.03355438685747081,-0.05462741671344329,0.6758901
2025-01-14,3137.79,3256.87,3125.94,3225.4,1881290.821,39.76726513646391,-77.19112871927382,-47.980038910175594,3697.9163000391036,3093.5656999608973,604.3506000782063,0.027538243098906574,170.06571428571425,3570.1823999999997,2981.4458,0.052439054904167635,2.4521994685075557,0.029250740492085092,-0.04045746775171117,45.38321582897431,-0.004921546234869903,43.96430860439032,0.004976638437806719,46.865385345842675,-0.03959708125711625,-0.056958924777072206,-0.1307290396932692,0.6116349
