Timestamp,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,Log_Returns,ATR,SMA_50,SMA_200,Dist_SMA_200,Vol_Ratio,Rolling_Vol,Ret_Lag_1,RSI_Lag_1,Ret_Lag_2,RSI_Lag_2,Ret_Lag_3,RSI_Lag_3,ROC_3,ROC_5,ROC_10,Signal_Proba
2020-07-19,235.63,239.7,233.24,238.88,251437.0,56.39083139083138,1.4456529467323946,2.1001665890374555,248.7542107691777,221.8477892308223,26.906421538355403,0.0136985556545982,7.457857142857141,236.0846,198.18945,0.1889129315410078,0.725919176340683,0.0202194002027819,0.0124267639493357,57.30315709395208,-0.003645803862439,56.67795334838224,-0.0214324171557396,57.31405744721325,-0.0125717638184637,-0.0166513646607128,-0.0460323886639676,0.46574223
2020-07-20,238.94,239.51,234.0,236.12,224826.9,60.642494833740365,1.5129208744462517,1.9827174461192147,248.91520115793023,222.79379884206975,26.121402315860507,-0.0116211834183915,7.455714285714281,235.9886,198.73109999999997,0.202026255578518,0.9723277157058342,0.0202587419967176,0.0136985556545982,56.39083139083138,0.0124267639493357,57.30315709395208,-0.003645803862439,56.67795334838224,0.0227340840005136,-0.0061574305208854,-0.0125661375661375,0.8819668
2020-07-21,236.11,246.7,235.62,245.41,346121.1,43.3452807646356,1.3282114631172703,1.851816249518826,248.51560107122657,224.24639892877343,24.26920214245314,0.038590130870323,6.758571428571423,236.0808,199.27585,0.1848901911596413,0.8676855297250168,0.0203205604662448,-0.0116211834183915,60.642494833740365,0.0136985556545982,56.39083139083138,0.0124267639493357,57.30315709395208,0.0146098315572362,-0.0105183757281146,-0.0208583868961227,0.7484224
2020-07-22,245.46,270.82,241.39,264.03,458343.3,56.13999181334425,1.909442420473596,1.86334148370978,249.59348373514672,224.61551626485328,24.977967470293436,0.0731324518110183,6.874999999999994,236.0136,199.83135,0.2280855831680063,1.3115344411593457,0.0214043792202405,0.038590130870323,43.3452807646356,-0.0116211834183915,60.642494833740365,0.0136985556545982,56.39083139083138,0.0415057505411025,0.0506914415378687,0.026347706076701,0.93672484
2020-07-23,264.01,280.47,259.91,275.38,855130.1,64.21773250960092,3.828418897941077,2.2563569665560395,255.41246091868112,222.5525390813189,32.85992183736221,0.0420892289623963,8.184999999999997,236.5404,200.48065000000005,0.3169849559047217,1.706105191344346,0.0258318931660074,0.0731324518110183,56.13999181334425,0.038590130870323,43.3452807646356,-0.0116211834183915,60.642494833740365,0.1052829872739449,0.1345393606050187,0.0876173999011369,0.8371743
2020-07-24,275.38,287.6,267.86,279.37,832661.2,75.2871825876663,6.19367489711999,3.04382055266883,263.43678426794315,219.56221573205693,43.874568535886226,0.0143851060997294,8.95642857142857,237.15940000000003,201.181,0.3688171348188945,2.8261718293631324,0.0267045475690625,0.0420892289623963,64.21773250960092,0.0731324518110183,56.13999181334425,0.038590130870323,43.3452807646356,0.1662713874301202,0.1686966854814751,0.1492362907937567,0.8307427
2020-07-25,279.34,309.85,279.34,305.31,1054351.5,77.54396079561835,8.294503102777298,4.0939570626905235,270.9207555812921,217.110244418708,53.810511162584106,0.088790585755994,9.919999999999998,237.8804,201.85695,0.3839999068647378,2.4759095295528897,0.0266656905278324,0.0143851060997294,75.2871825876663,0.0420892289623963,64.21773250960092,0.0731324518110183,56.13999181334425,0.1383806690843894,0.1694993302076357,0.1622982193376601,0.6889949
2020-07-26,305.37,322.0,300.0,310.97,1176741.2,85.48456260720413,11.915214624556969,5.658208575063813,285.2413962421476,210.5656037578524,74.67579248429519,0.0183687906319197,11.807857142857143,239.1808,202.66915,0.5064453568784396,2.789451330506335,0.0316246065482355,0.088790585755994,77.54396079561835,0.0143851060997294,75.2871825876663,0.0420892289623963,64.21773250960092,0.1563458697875241,0.2930289683211926,0.2794284038050538,0.8934388
2020-07-27,310.91,334.2,310.91,322.07,1613744.4,85.79074404449577,15.067678470685678,7.540102554188186,297.980921999744,204.75407800025596,93.22684399948804,0.0350724687188208,12.835714285714287,240.5578,203.52055,0.5279538110524957,2.8137464647823847,0.0297794995884857,0.0183687906319197,85.48456260720413,0.088790585755994,77.54396079561835,0.0143851060997294,75.2871825876663,0.1292395961943497,0.2671447781264009,0.3313781735668109,0.5112755
2020-07-28,322.14,327.0,306.0,316.74,774106.2,89.9273607748184,18.251316202317184,9.682345283813984,311.38587271198776,199.61512728801213,111.77074542397564,-0.0166876651591105,13.921428571428567,242.1094,204.4425,0.5753573743228536,3.331264931459876,0.029707071896714,0.0350724687188208,85.79074404449577,0.0183687906319197,85.48456260720413,0.088790585755994,77.54396079561835,0.1528438987722375,0.2198235049047456,0.3839377793056033,0.86833656
2020-07-29,316.74,325.53,312.66,318.13,554240.8,85.41357566765579,20.112441875791205,11.76836460220943,321.006028937559,196.96897106244103,124.03705787511797,0.0043788562100329,15.065714285714284,243.5146,205.30165,0.5428029925721494,1.5405687755858044,0.0302428515465113,-0.0166876651591105,89.9273607748184,0.0350724687188208,85.79074404449577,0.0183687906319197,85.48456260720413,0.0374373587501228,0.1501924613261676,0.3442261172176719,0.7908236
2020-07-30,318.07,343.19,314.2,335.04,712081.8,86.97674418604653,21.452270345028182,13.705145750773182,329.58289069589796,196.0131093041019,133.56978139179606,0.0517898234085592,15.668571428571424,244.998,206.17935,0.5429770246147346,1.0829532089818634,0.0292969553283636,0.0043788562100329,85.41357566765579,-0.0166876651591105,89.9273607748184,0.0350724687188208,85.79074404449577,0.0230247290735439,0.1387407380892722,0.3317565304755525,0.737993
2020-07-31,335.05,349.79,328.5,346.18,709933.2,92.50942605781316,23.60646905631046,15.68541041188064,340.75562603787796,194.22937396212205,146.5262520757559,0.0327089433160807,17.066428571428567,246.7446,207.1218,0.6175989200557356,1.3311685261767916,0.0301951830438296,0.0517898234085592,86.97674418604653,0.0043788562100329,85.41357566765579,-0.0166876651591105,89.9273607748184,0.0402707485950259,0.0973764370639678,0.4189395222768084,0.73054343
2020-08-01,346.18,395.22,342.83,387.5,1200331.4,93.759642085776,25.913872957670492,17.73110292103861,352.72553282418727,192.9664671758127,159.75906564837453,0.1127569777951489,18.363571428571426,249.06,208.13495,0.6632478110956377,1.26364172863195,0.0298073793846322,0.0327089433160807,92.50942605781316,0.0517898234085592,86.97674418604653,0.0043788562100329,85.41357566765579,0.092946896508177,0.1132263562401516,0.4106189641823887,0.32569215
2020-08-02,387.5,420.13,329.24,372.62,1505472.7,95.18595656054748,30.722535581725538,20.329389453175995,373.5556560860948,186.61034391390515,186.9453121721897,-0.0391567152011939,21.794285714285714,252.0598,209.2435,0.8519093783080479,1.9717308047610884,0.0364746248227463,0.1127569777951489,93.759642085776,0.0327089433160807,92.50942605781316,0.0517898234085592,86.97674418604653,0.2180555118976519,0.2031545937218617,0.4676362534560467,0.9166486
2020-08-03,372.61,398.13,366.98,386.04,806207.6,87.21616206589493,32.95288338596555,22.85408823973391,386.7780370372731,186.68796296272689,200.09007407454624,0.0353818574467274,27.825,254.7516,210.27465,0.7720633466754075,2.2501659387348742,0.0382715195856049,-0.0391567152011939,95.18595656054748,0.1127569777951489,93.759642085776,0.0327089433160807,92.50942605781316,0.112165711556829,0.1764223022037001,0.3531120633306703,0.8099127
